eyebrow_height,mouth_aspect_ratio,eye_aspect_ratio,nose_height,eyebrow_distance,emotion
0.18304486870765685,3.496576125287439,0.06927576661109924,0.6653067469596863,0.585323691368103,angry
0.29834008812904356,2.8894911636252707,0.040569156408309937,0.5351332426071167,0.33344224095344543,angry
0.12281332910060883,2.35628943613545,0.03774157166481018,0.5092451572418213,0.4811164796352387,angry
0.08415437936782837,2.709439568197963,0.062291309237480164,0.6171277761459351,0.5464532494544982,angry
0.15031678378582,3.681377154661434,0.0430016964673996,0.5828099250793457,0.5414816677570343,angry
0.27314506471157074,1.8898595914813499,0.03844486176967621,0.5789514183998108,0.43660804629325867,angry
0.24483904540538787,2.389067381876691,0.04846426844596863,0.5882458090782166,0.42387086451053624,angry
0.23860858976840973,4.824622601279318,0.04985775053501129,0.49517905712127686,0.47064609527587886,angry
0.25240873992443086,2.8913500560102676,0.058721572160720825,0.679465651512146,0.4971987605094909,angry
0.2886002570390701,2.371405243581602,0.06861302256584167,0.6895462870597839,0.4427022337913513,angry
0.47001156210899353,4.032564305447722,0.027040481567382812,0.6978879570960999,0.2409366309642792,angry
0.2491399645805359,2.202296000812102,0.05761881172657013,0.5437718629837036,0.3623272866010666,angry
0.26061396598815917,2.594983788084412,0.062388405203819275,0.600972592830658,0.46735023260116576,angry
0.21661807000637054,3.8459575747385517,0.06319716572761536,0.6501249074935913,0.5095719218254089,angry
0.2755390405654907,2.658482500725796,0.01970122754573822,0.49772438406944275,0.3545271992683411,angry
0.09060569405555724,4.518808595571241,0.04592373967170715,0.5192456841468811,0.4966924428939819,angry
0.2513792335987091,5.951782801567097,0.050343453884124756,0.5947139859199524,0.45312870144844053,angry
0.33649300038814545,1.8477933802527342,0.03573574125766754,0.6720141768455505,0.3609522104263306,angry
0.2504096418619156,2.94142376263242,0.08173835277557373,0.7238256931304932,0.5187362492084504,angry
0.1176124781370163,3.9468691254359585,0.06400001049041748,0.6230040192604065,0.6162245213985442,angry
0.24227530062198638,2.058118708388353,0.039787858724594116,0.5129315853118896,0.33430268466472624,angry
0.26747738420963285,2.343812706473762,0.0626509040594101,0.6345294713973999,0.45071611106395726,angry
0.25692287385463713,3.3906030043300843,0.04724845290184021,0.5006529688835144,0.5147854208946228,angry
0.3086296021938324,2.2815654247487123,0.05648477375507355,0.5865596532821655,0.302505886554718,angry
0.26518631279468535,4.312600899987664,0.0554925799369812,0.6445013284683228,0.46379621922969816,angry
0.27262439727783205,3.433520373859703,0.0697353333234787,0.6799724102020264,0.4089662998914719,angry
0.32097274661064146,2.9162261813726147,0.02125909924507141,0.6383982300758362,0.24688522219657894,angry
0.2709198445081711,2.6030400018420763,0.048894017934799194,0.5397834777832031,0.4334555506706238,angry
0.2767123878002167,3.1309454195163156,0.05554993450641632,0.6670812964439392,0.35348497927188877,angry
0.15958742797374725,1.9274908210403279,0.04530446231365204,0.563273549079895,0.4645132958889008,angry
0.2992120087146759,7.724227157652781,0.04482603073120117,0.5627349615097046,0.4646157205104827,angry
0.20483111143112182,3.316234108961536,0.0246569961309433,0.524908721446991,0.3406554818153381,angry
0.23743123412132264,1.8224682571020951,0.03642064332962036,0.5858415961265564,0.3905135035514832,angry
0.14662134945392608,1.5898844669640817,0.05861407518386841,0.4302695393562317,0.42774567604064945,angry
0.2717214018106461,4.714488700041906,0.03727927803993225,0.6284188032150269,0.46330606937408453,angry
0.24968906939029692,1.9074913784047705,0.036637648940086365,0.5447461009025574,0.3329267263412476,angry
0.15251655578613282,1.7466277078384318,0.03216737508773804,0.40643513202667236,0.4418317019939423,angry
0.22489511519670485,1.6123049560739884,0.056275732815265656,0.5176501274108887,0.34843918085098263,angry
0.144220232963562,2.3547143300416034,0.038541555404663086,0.57047438621521,0.5148066580295563,angry
0.24864029586315153,2.6080885801896785,0.06097126007080078,0.5913975238800049,0.4756158411502838,angry
0.2525106281042099,1.7905724629302877,0.06280039250850677,0.6465587615966797,0.420270699262619,angry
0.05262868404388428,2.189463981892281,0.05845265090465546,0.46043965220451355,0.4272425174713135,angry
0.2869044870138168,2.4711243386569954,0.018256142735481262,0.5460212230682373,0.3546682238578796,angry
0.34923574626445775,1.8595205928744323,0.060626477003097534,0.6694522500038147,0.2853954792022705,angry
0.44716250002384184,6.2233073762904665,0.025225520133972168,0.642432689666748,0.3174052834510804,angry
0.12375977784395219,1.8851464348972278,0.04768013209104538,0.3627420961856842,0.2827273964881897,angry
0.21768374741077423,2.2211871052144208,0.04098105430603027,0.5555433034896851,0.45435575842857356,angry
0.28970695734024043,2.2001515010915313,0.03557944297790527,0.6094439625740051,0.43793557286262513,angry
0.0856594830751419,2.9912498173992255,0.08027824759483337,0.5984385013580322,0.5806427597999573,angry
0.19322504103183746,4.181985041442729,0.06801556050777435,0.6290586590766907,0.5034283190965653,angry
0.1910271257162094,1.752169747954678,0.06333982944488525,0.3902817964553833,0.35953067541122435,angry
0.11676999330520631,2.2173326586880617,0.03662831336259842,0.42153629660606384,0.39367060661315917,angry
0.2837694436311722,4.061714992326342,0.06153005361557007,0.7076930999755859,0.4420622587203979,angry
0.12644943594932556,2.059036631185133,0.057573914527893066,0.5012369751930237,0.5101419448852539,angry
0.2968662291765213,1.3952128856920412,0.07161006331443787,0.6708470582962036,0.2427718520164489,angry
0.19570161402225494,3.7416054200282494,0.0712399035692215,0.6013616919517517,0.46103177964687353,angry
0.1480088323354721,2.2722739789034443,0.050940051674842834,0.4514745771884918,0.47582604885101315,angry
0.2787893176078796,2.8837774312153592,0.049483880400657654,0.6433258056640625,0.4560060858726502,angry
0.29666891098022463,4.842969957298838,0.047982558608055115,0.5864113569259644,0.3648984432220459,angry
0.26368044316768646,3.359393397708385,0.05473822355270386,0.6775386333465576,0.45916051268577573,angry
0.11988665163516998,2.502339185438127,0.06657925248146057,0.5724564790725708,0.5181119173765182,angry
0.23350405395030976,4.617987172519209,0.06230303645133972,0.5953037142753601,0.47020655870437617,angry
0.3905841797590256,4.117794246606051,0.03519657254219055,0.6913908123970032,0.35210941135883334,angry
0.26731184124946594,1.4075154117075162,0.09542573988437653,0.5757045745849609,0.47415813207626345,angry
0.2948160797357559,4.248132886077481,0.050134748220443726,0.6173169016838074,0.3879819452762604,angry
0.1900318801403046,1.7341427605176534,0.08155626058578491,0.5457625389099121,0.4712958931922913,angry
0.28709499835968016,2.3463531846751406,0.05522291362285614,0.6955735683441162,0.4212952256202698,angry
0.2783408254384995,3.736923688505284,0.056796371936798096,0.6548855304718018,0.46021767854690554,angry
0.2717214018106461,4.714488700041906,0.03727927803993225,0.6284188032150269,0.46330606937408453,angry
0.2910857111215591,2.09425832351861,0.044220417737960815,0.615745484828949,0.41401423215866084,angry
0.2271933823823929,2.3615536516946096,0.04968841373920441,0.5883579254150391,0.47719810903072357,angry
0.2481881022453308,2.081506106495965,0.06522582471370697,0.6829389333724976,0.5475171864032745,angry
0.2979517728090286,1.7909382575890944,0.0414460152387619,0.565992534160614,0.33733746409416193,angry
0.05745546817779541,2.5303273105256734,0.06142908334732056,0.5113882422447205,0.5510678589344025,angry
0.2517297148704529,6.0912329414995465,0.0588994026184082,0.6181862950325012,0.4686562538146972,angry
0.26249259114265444,4.042886505507011,0.04604136943817139,0.6494528651237488,0.4999160170555115,angry
0.29810757637023927,2.872098524649826,0.06707988679409027,0.6402602195739746,0.4239227920770645,angry
0.3005594044923783,2.4425579310151586,0.04284761846065521,0.5836355686187744,0.2336362153291702,angry
0.29741003513336184,3.5499277454870644,0.055956244468688965,0.6135554909706116,0.49121733903884884,angry
0.07937077581882476,2.0829862199700386,0.03778710961341858,0.32588571310043335,0.4195444107055664,angry
0.12357212901115418,2.4925366751643288,0.04056455194950104,0.4790147840976715,0.49887660741806034,angry
0.2881362229585648,3.1769184876803958,0.03290405869483948,0.5310566425323486,0.3449497014284134,angry
0.376414829492569,2.3177395523220823,0.041730210185050964,0.7504353523254395,0.42284043133258814,angry
0.19338070750236513,1.9152347120540405,0.05243915319442749,0.5238800048828125,0.3778729438781739,angry
0.34120123982429507,2.8073879765072105,0.03365965187549591,0.7087430953979492,0.41790390014648443,angry
0.11145342290401458,2.404742780453782,0.05489563196897507,0.38827913999557495,0.4350282490253448,angry
0.27897497415542605,3.5864149901316593,0.06271064281463623,0.6794646382331848,0.5456439673900604,angry
0.23889528214931488,4.948108860692114,0.023579224944114685,0.5657503008842468,0.5046457946300507,angry
0.23255690932273865,3.7668980315012686,0.036047399044036865,0.646018922328949,0.4819263637065888,angry
0.15614897906780242,2.166294373574714,0.036104947328567505,0.4571574032306671,0.4090764224529266,angry
0.22844690680503846,2.372546556077503,0.05609394609928131,0.5030748844146729,0.43059682846069336,angry
0.3372998386621475,2.5957254193493475,0.04931215941905975,0.6888521909713745,0.342995223402977,angry
0.3596303969621658,3.241660118180369,0.03466668725013733,0.6520494222640991,0.3352984666824341,angry
0.25710354149341585,2.9383415113023386,0.05266794562339783,0.6510018110275269,0.45926654338836664,angry
0.29278958439826963,2.349737169826523,0.0483713299036026,0.7042237520217896,0.48102181553840634,angry
0.26216365694999694,2.4166887112827653,0.041325971484184265,0.6143235564231873,0.42774595320224756,angry
0.18146107494831087,1.5632254272802273,0.0673896074295044,0.5327430367469788,0.39693225026130674,angry
0.179782697558403,2.7597397495348366,0.038191184401512146,0.5381620526313782,0.4561554610729217,angry
0.275699245929718,1.3302410755628988,0.04892122745513916,0.6239522695541382,0.2929681301116943,angry
0.09993116259574891,4.4829183406681405,0.05989619344472885,0.47558295726776123,0.4819831848144532,angry
0.328236511349678,1.737962343540224,0.023014113306999207,0.5290934443473816,0.2875490546226502,angry
0.15887257754802703,2.4077001729202268,0.058270081877708435,0.5163944959640503,0.36595907211303713,angry
0.47937571108341215,3.2919102391072257,0.03504177927970886,0.7217748165130615,0.27406947612762456,angry
0.07864339649677277,4.133706891692012,0.06761932373046875,0.5213508605957031,0.6158654153347015,angry
0.30722621381282805,4.6744780607387755,0.03972393274307251,0.6574587821960449,0.4670764207839966,angry
0.19240595102310182,3.9562038631914214,0.03846748173236847,0.3900688886642456,0.4119260847568512,angry
0.21249891817569733,1.982290408554866,0.08119228482246399,0.651142954826355,0.5649366796016693,angry
0.38571107387542725,2.1636419304623535,0.03556954860687256,0.7502744197845459,0.4443128705024719,angry
0.30634453892707825,3.846810696783764,0.050717681646347046,0.6104584336280823,0.37531223893165583,angry
0.21324947178363798,1.9431070342295382,0.07907995581626892,0.6694007515907288,0.4356642961502075,angry
0.45433331727981563,5.814094001025466,0.042022496461868286,0.6900325417518616,0.4205619603395462,angry
0.25979838967323304,4.005309323855517,0.04746036231517792,0.6168408989906311,0.4760992884635925,angry
0.16341709792613984,1.8830606921337893,0.09340447187423706,0.6398491859436035,0.4807414054870605,angry
0.3046638458967209,4.684454664144753,0.04762941598892212,0.6067579984664917,0.387802404165268,angry
0.28152918815612793,2.3177180845112444,0.056034237146377563,0.6759543418884277,0.4807023167610169,angry
0.0718892127275467,3.9634974936047507,0.05388719588518143,0.4339233338832855,0.5033657729625702,angry
0.24225399494171143,2.3233841463414633,0.048090219497680664,0.6250421404838562,0.5322509706020355,angry
0.3057419151067734,3.9313156490707493,0.05568647384643555,0.6661633849143982,0.4803739964962006,angry
0.2957431226968765,3.3951257803172084,0.03675612807273865,0.6290034055709839,0.3986820101737977,angry
0.29141322970390315,3.1400122519694085,0.05621799826622009,0.6538758277893066,0.35469392836093905,angry
0.2514656901359558,2.2077306832111363,0.053369224071502686,0.6170741319656372,0.41120835542678835,angry
0.2501552104949951,2.7105095337737124,0.048356473445892334,0.6897851228713989,0.4948987364768982,angry
0.327059057354927,1.806267007851877,0.05583752691745758,0.6003889441490173,0.4187052458524704,angry
0.4021932065486908,5.593656582258975,0.02822798490524292,0.6631358861923218,0.3397116363048554,angry
0.2708867698907852,1.8440499120965417,0.056480810046195984,0.6147699952125549,0.428163355588913,angry
0.2980066865682602,3.052136566077597,0.05216924846172333,0.5843204855918884,0.3696594834327698,angry
0.20150771737098694,2.9097943981514818,0.05528023838996887,0.6189591884613037,0.4764683097600937,angry
0.15922037065029143,1.9253708806685506,0.03275778889656067,0.4998565912246704,0.29919083714485173,angry
0.27151923477649687,3.1304951992432635,0.05226953327655792,0.5317665934562683,0.4337086975574493,angry
0.09041032493114472,1.5686187924858854,0.044077858328819275,0.3114404082298279,0.24739381074905398,angry
0.38094680607318876,3.6423410905149405,0.02469506859779358,0.679772675037384,0.3985422492027283,angry
0.2785333007574081,5.177838942152663,0.05333706736564636,0.6056694984436035,0.4332364797592163,angry
0.2673439681529999,2.194079241106194,0.05941055715084076,0.581413984298706,0.4462674975395202,angry
0.31434437334537507,4.007599679158502,0.036543115973472595,0.6058028936386108,0.33896516561508183,angry
0.3238223880529404,3.1846714121497914,0.03374701738357544,0.5744722485542297,0.3054647326469421,angry
0.285915008187294,5.676021745100696,0.05953076481819153,0.601495623588562,0.4469532251358032,angry
0.2822713732719421,4.3518471855911685,0.03742577135562897,0.6137851476669312,0.37437044978141787,angry
0.26916874945163727,3.7678303989869084,0.03733944892883301,0.5934423208236694,0.3826758742332458,angry
0.269480150938034,4.759645846704265,0.04669825732707977,0.6109741926193237,0.40967633128166203,angry
0.2920552432537079,2.1185428170326586,0.049292922019958496,0.6618415117263794,0.37701787352561955,angry
0.3111658453941345,4.190460068615977,0.03671784698963165,0.579214870929718,0.3558378219604492,angry
0.16719228625297547,3.0418135578600585,0.06382329761981964,0.6176889538764954,0.49908371567726134,angry
0.19646100997924804,4.911141599496942,0.0723072737455368,0.6069352626800537,0.4992299258708954,angry
0.3049759179353714,3.238825573002764,0.05506843328475952,0.6574944257736206,0.3976045370101928,angry
0.25867609679698944,3.724286724013227,0.045098721981048584,0.6393327713012695,0.41581035256385807,angry
0.24167861342430114,1.3283849334244882,0.06153351068496704,0.491519033908844,0.31527654528617866,angry
0.37705728113651277,4.2595494422860005,0.04322327673435211,0.623774528503418,0.3156918585300446,angry
0.33901658952236174,2.334330768026668,0.030233606696128845,0.5808065533638,0.3384621977806091,angry
0.29119486808776857,5.333470257413391,0.04038873314857483,0.500488817691803,0.4188489735126495,angry
0.3046129882335663,3.2326233386822856,0.05195091664791107,0.6318190693855286,0.36060034036636357,angry
0.31251444220542907,6.513190878533194,0.04693827033042908,0.6102906465530396,0.41545424163341516,angry
0.2896105289459229,4.348086399252812,0.05294254422187805,0.5737560987472534,0.44492272138595584,angry
0.20928234159946443,2.775362900428014,0.047450050711631775,0.5871202945709229,0.4498358845710754,angry
0.44141465425491333,4.967472515552993,0.044960156083106995,0.7197287678718567,0.35572991371154783,angry
0.2845133513212204,2.336213541308348,0.06869335472583771,0.6191385984420776,0.494417130947113,angry
0.06350205242633819,1.8269390812608821,0.039923295378685,0.4087890088558197,0.4266709625720978,angry
0.2774941951036453,3.134022200821696,0.06458663940429688,0.6857377290725708,0.4542249262332917,angry
0.25859024524688723,1.9261735074166086,0.04629908502101898,0.66117924451828,0.5006048381328583,angry
0.2622993141412735,3.1502194853447087,0.02885754406452179,0.4592645764350891,0.38508573174476624,angry
0.25488253533840177,5.131123658614302,0.03480538725852966,0.5469750761985779,0.38678522109985347,angry
0.24966530203819273,2.407709517351219,0.03376269340515137,0.6138967275619507,0.4295988261699677,angry
0.19058120846748353,1.5342314459074926,0.05280783772468567,0.5260260105133057,0.3873897612094879,angry
0.26493147313594817,1.8705031688750073,0.06672069430351257,0.6621544361114502,0.4523924708366394,angry
0.2783979862928391,3.027117715706859,0.05359594523906708,0.6694450378417969,0.5120957911014556,angry
0.3120646297931671,2.556280738802285,0.028438657522201538,0.5445708632469177,0.23945945501327515,angry
0.3104610055685043,3.4396558473485483,0.02764078974723816,0.507055938243866,0.26969459056854245,angry
0.20643412321805954,2.7394108398484533,0.07637947797775269,0.7191291451454163,0.531312209367752,angry
0.28315840661525726,3.4646248369741173,0.041257888078689575,0.5825353860855103,0.46178413629531856,angry
0.30610128939151765,4.640025340800082,0.04675273597240448,0.6099710464477539,0.3750815093517303,angry
0.24582620561122895,4.432632702553961,0.0614594966173172,0.6487255692481995,0.4839125275611878,angry
0.26795471012592315,1.320770720744491,0.07591812312602997,0.6068331599235535,0.20700973272323608,angry
0.24723705947399138,4.639882069378334,0.05252005159854889,0.5984856486320496,0.46709033548831946,angry
0.290482696890831,3.2256677174205213,0.05123743414878845,0.653644859790802,0.47361284494400024,angry
0.23677972853183746,1.614917514943264,0.06327822804450989,0.6421639919281006,0.5357350170612335,angry
0.2370471328496933,3.7270178339483944,0.05890801548957825,0.7771248817443848,0.6679675340652466,angry
0.25052370429039,2.5497417174048356,0.05116741359233856,0.6167105436325073,0.4750798165798187,angry
0.282089626789093,4.889997332182429,0.050101324915885925,0.6097703576087952,0.431052565574646,angry
0.3148723006248474,4.776604043171376,0.04018916189670563,0.5868277549743652,0.38678821325302126,angry
0.11597186028957367,3.3824252122552485,0.039923228323459625,0.39838650822639465,0.2787868320941924,angry
0.2989525645971298,3.2693411058435746,0.04460005462169647,0.6424208879470825,0.36426365971565244,angry
0.0855688601732254,2.8423840867399175,0.02640227973461151,0.43806537985801697,0.453527295589447,angry
0.33194361329078675,2.558035254687089,0.03496520221233368,0.5974787473678589,0.3322173655033111,angry
0.332176274061203,3.276127350673591,0.03715278208255768,0.5377033948898315,0.3294291138648987,angry
0.22352614998817444,2.202401615483718,0.059686243534088135,0.5899298787117004,0.49081370830535886,angry
0.18571492433547973,2.0912174415829377,0.041980862617492676,0.5170032978057861,0.27359083890914915,angry
0.17275660037994386,1.5748238121766038,0.07309368252754211,0.5424860119819641,0.3682315409183502,angry
0.3763224363327027,1.613653359782512,0.044141680002212524,0.5893750786781311,0.19553945064544676,angry
0.31026938855648045,3.4606500294026312,0.04723657667636871,0.6455544233322144,0.3759070336818695,angry
0.277205154299736,6.191510603459134,0.03888504207134247,0.6840376853942871,0.4734934747219085,angry
0.23735663592815398,4.764779214394356,0.040560752153396606,0.5411427617073059,0.42539755105972293,angry
0.29390951097011564,2.778042740093072,0.05223289132118225,0.648409366607666,0.33262404203414914,angry
0.09980199038982392,2.5168502164936926,0.059788480401039124,0.5212864875793457,0.44898603558540345,angry
0.24883224666118622,2.5288483105679367,0.027263015508651733,0.5398287177085876,0.2682184338569641,angry
0.2599796950817108,4.137024444425602,0.029488131403923035,0.5436356663703918,0.4175053358078003,angry
0.2852982819080353,1.4577741917497302,0.10019195079803467,0.522740364074707,0.3792478561401367,angry
0.26984226405620576,1.7809149497317067,0.06742382049560547,0.588860809803009,0.3143569231033325,angry
0.23723388016223906,2.6139266116393647,0.06576873362064362,0.5374783277511597,0.4995873272418976,angry
0.260447233915329,2.3399536117069832,0.061787500977516174,0.6722203493118286,0.4780037879943848,angry
0.3523745030164719,2.0075826335002294,0.034729331731796265,0.6557325124740601,0.349911305308342,angry
0.3506792575120926,2.6025111909881637,0.020823195576667786,0.6361398100852966,0.4021893203258514,angry
0.2559365570545197,4.643920559993849,0.04908543825149536,0.7096025943756104,0.5798139750957488,angry
0.27899913489818573,4.239246167296648,0.041823551058769226,0.6435713768005371,0.5269347131252289,angry
0.2626814663410187,3.5935271332994247,0.05603736639022827,0.6187126636505127,0.45871299207210536,angry
0.2738593935966491,3.660533592967258,0.04641023278236389,0.7387274503707886,0.49773442149162295,angry
0.25709340870380404,3.398224206051103,0.033801302313804626,0.5233945846557617,0.34855304360389705,angry
0.24458228945732116,4.4065647266864305,0.058008670806884766,0.6329341530799866,0.46322110295295715,angry
0.2794567197561264,2.1086722375822626,0.049499109387397766,0.6400376558303833,0.4130114495754242,angry
0.4067228436470032,2.863726315066494,0.051645874977111816,0.7788805961608887,0.40478905439376833,angry
0.31707518100738524,1.3521598288455794,0.09324759244918823,0.6322084069252014,0.3994033187627792,angry
0.27102234959602356,3.7202532148590866,0.04998348653316498,0.6371065974235535,0.41528495550155636,angry
0.2995323956012726,2.6890577326165115,0.024027392268180847,0.5936932563781738,0.3939231872558594,angry
0.2719580858945847,1.9625984510696302,0.0290653258562088,0.6333895921707153,0.4773297429084778,angry
0.2652472466230392,3.950370880307498,0.04381091892719269,0.6479238867759705,0.4128097772598267,angry
0.3334484905004501,2.070658398325872,0.05644722282886505,0.6213459968566895,0.3452758610248566,angry
0.3091238543391228,1.625602393258359,0.04892611503601074,0.5724830031394958,0.30470900833606723,angry
0.2362140715122223,1.3808174862211047,0.06343717873096466,0.5122848749160767,0.3738352477550507,angry
0.24594924449920652,3.0144349861861746,0.06480357050895691,0.6100356578826904,0.4897513747215271,angry
0.33982636332511906,2.1937369759868792,0.04444706439971924,0.6990047693252563,0.38653046488761905,angry
0.24220016002655032,1.7278943627325334,0.08089560270309448,0.5840762853622437,0.39823717474937437,angry
0.2168164372444153,3.466145318202449,0.030447855591773987,0.5584360957145691,0.47187032997608186,angry
0.2814130336046219,4.458152140591186,0.03832092881202698,0.5787827968597412,0.3936535954475403,angry
0.3229182600975037,3.154719505315159,0.047236308455467224,0.6639752984046936,0.45543465912342074,angry
0.12056171894073486,2.397099652260095,0.08249853551387787,0.527678906917572,0.5300445675849915,angry
0.3660209387540817,2.3918970950918514,0.040958553552627563,0.7396471500396729,0.45700258016586304,angry
0.3145160675048828,3.699175369741321,0.043355926871299744,0.5861956477165222,0.3925241827964783,angry
0.3040687948465347,4.190233023320646,0.04619121551513672,0.6648901700973511,0.4669348388910294,angry
0.2878660947084427,3.1906602803666613,0.04680371284484863,0.6375828981399536,0.4739023238420486,angry
0.2297640323638916,2.1608723331065227,0.05121670663356781,0.5868080258369446,0.4608589947223663,angry
0.18245604038238525,1.3047064964344197,0.07831402122974396,0.4669683873653412,0.3960152566432953,angry
0.28725517392158506,2.5431890785015687,0.02171863615512848,0.5267655253410339,0.39788627624511724,angry
0.35390464663505555,3.6560720733677297,0.051252707839012146,0.6518988013267517,0.37486846446990973,angry
0.21487062871456147,6.485478342584017,0.051323339343070984,0.5956417322158813,0.4762919902801514,angry
0.296740260720253,3.521067483350919,0.044094592332839966,0.699579656124115,0.44073566198349,angry
0.40542598366737365,2.087640816145904,0.04926350712776184,0.7194140553474426,0.3563448071479798,angry
0.35498248040676117,2.608035700410772,0.03341658413410187,0.5482921004295349,0.22434340715408324,angry
0.16348237693309783,2.87770913229345,0.03142191469669342,0.5315584540367126,0.2823407053947449,angry
0.2535079091787338,3.0755742603354084,0.04481436312198639,0.7062405347824097,0.5374784827232362,angry
0.33467550277709956,3.5211026160969157,0.048947080969810486,0.6838184595108032,0.3851686239242553,angry
0.2721500039100647,4.178868672600464,0.04108057916164398,0.5555128455162048,0.3789132356643677,angry
0.21570148766040803,1.7717767071994277,0.035048678517341614,0.45206859707832336,0.25755763053894043,angry
0.10316680073738099,2.648684648749582,0.07581429183483124,0.6174182891845703,0.6071680247783661,angry
0.2953435301780701,2.076820003535213,0.07007426023483276,0.6343080401420593,0.4831069380044938,angry
0.3838877290487289,3.357640352613227,0.050465330481529236,0.682251513004303,0.3615366697311401,angry
0.238946670293808,3.2073673971246377,0.027741581201553345,0.5942409634590149,0.4470838606357575,angry
0.2763794153928757,4.138722982755587,0.05063004791736603,0.5628600716590881,0.44583670496940614,angry
0.28891095817089085,3.90634635439216,0.0481342077255249,0.6273209452629089,0.45450569987297057,angry
0.28736125826835635,3.428531571568071,0.05297161638736725,0.5952711701393127,0.5242544025182724,angry
0.2874211519956589,3.0128780426144637,0.04421718418598175,0.6373100280761719,0.42572716474533084,angry
0.30842944979667664,2.306585739290214,0.035832419991493225,0.6119497418403625,0.45393527150154117,angry
0.15778575390577315,1.9332070899763225,0.05754213035106659,0.5194833874702454,0.4278942525386811,angry
0.27513861358165737,2.92933950108832,0.049387454986572266,0.6307488083839417,0.4323808491230011,angry
0.24833419620990754,2.823728977081202,0.07335974276065826,0.6134085655212402,0.4666925549507141,angry
0.13485700786113738,2.573282780987834,0.06453768908977509,0.5930880308151245,0.45728802680969244,angry
0.29409836530685424,4.976587805460496,0.052147865295410156,0.6252027750015259,0.4448197364807129,angry
0.25483210384845734,2.092294417560646,0.04926741123199463,0.6320188641548157,0.4517114222049713,angry
0.13125145435333252,2.295595235362971,0.04378526657819748,0.4375750720500946,0.451952451467514,angry
0.23696109354496003,3.6653232777249545,0.057181015610694885,0.6557684540748596,0.5211103916168214,angry
0.2731077432632446,6.129468976791313,0.04727059602737427,0.6200775504112244,0.42737662792205816,angry
0.13088183403015136,2.439663442394706,0.050362296402454376,0.5190340280532837,0.45274621844291685,angry
0.11352349817752838,3.691506929251924,0.05141793191432953,0.5690819025039673,0.6241351902484893,angry
0.2883390873670578,2.4604945491577803,0.03449396789073944,0.5961695313453674,0.36945003271102905,angry
0.28284293115139003,2.6871209619877265,0.05453084409236908,0.6265867948532104,0.43805158138275146,angry
0.32855819165706635,2.540793775902818,0.05813176929950714,0.6701120734214783,0.3952005356550217,angry
0.5488506436347962,5.156361249535785,0.023457884788513184,0.7752097845077515,0.30256432890892027,angry
0.2540551424026489,3.833804142341997,0.06553710997104645,0.6780481338500977,0.4798519194126129,angry
